set,cost,key,traits,health,attackDamage,damagePerSecond,attackRange,attackSpeed,armor,magicalResistance,skill.startingMana,skill.skillMana,skill.stats
10,"[3, 8, 26]",Urgot,"['Country', 'Mosher']","[750, 1350, 2430]","[60, 90, 135]","[45, 68, 101]",2,0.75,45,45,0,20,"[15, 25, 40]"
10,"[3, 8, 26]",Vex,"['EMO', 'Executioner']","[700, 1260, 2268]","[40, 60, 90]","[30, 45, 68]",4,0.75,20,20,25,75,"[255, 380, 610]"
10,"[1, 3, 9]",Vi,"['Punk', 'Mosher']","[650, 1170, 2106]","[55, 83, 124]","[33, 50, 74]",1,0.6,45,45,40,70,"[1, 5, 1, 75, 2]"
10,"[4, 11, 35]",Viego,"['Pentakill', 'Edgelord']","[1000, 1800, 3240]","[75, 113, 169]","[64, 96, 144]",1,0.85,65,65,70,120,"[225, 225, 450]"
10,"[1, 3, 9]",Yasuo,"['TrueDamage', 'Edgelord']","[650, 1170, 2106]","[50, 75, 113]","[38, 56, 85]",1,0.75,40,40,0,50,"[280, 20]"
10,"[3, 8, 26]",Yone,"['Heartsteel', 'CrowdDiver', 'Edgelord']","[800, 1440, 2592]","[65, 98, 146]","[52, 78, 117]",1,0.8,40,40,0,70,"[210, 210, 215]"
10,"[5, 14, 44]",Yorick,"['Pentakill', 'Guardian', 'Mosher']","[1050, 1890, 3402]","[88, 132, 198]","[70, 106, 158]",1,0.8,60,60,60,110,"[9, 10, 25]"
10,"[4, 11, 35]",Zac,"['EDM', 'Brawler']","[1100, 1980, 3564.0000000000005]","[50, 75, 113]","[33, 49, 73]",1,0.65,70,70,60,120,"[120, 180, 1200]"
10,"[4, 11, 35]",Zed,"['EDM', 'CrowdDiver']","[1000, 1800, 3240]","[72, 108, 162]","[68, 103, 154]",1,0.95,60,60,30,50,"[175, 175, 350]"
10,"[5, 14, 44]",Ziggs,"['Hyperpop', 'Dazzler']","[800, 1440, 2592]","[45, 68, 101]","[36, 54, 81]",4,0.8,40,0,30,75,"[360, 540, 4000]"
10,"[2, 5, 17]",Set3Ahri,"['Set3StarGuardian', 'Set3Sorcerer']","[600, 1080, 1944.0000000000002]","[45, 68, 101]","[34, 51, 76]",3,0.75,25,25,0,60,"[175, 250, 425]"
10,"[2, 5, 17]",Set3Annie,"['Set3MechPilot', 'Set3Sorcerer']","[700, 1260, 2268]","[40, 60, 90]","[26, 39, 59]",2,0.65,45,45,50,120,"[200, 300, 475]"
10,"[3, 8, 26]",Set3Ashe,"['Set3Celestial', 'Set3Sniper']","[650, 1170, 2106]","[65, 98, 146]","[52, 78, 117]",5,0.8,25,25,40,100,"[225, 335, 560]"
10,"[5, 14, 44]",Set3AurelionSol,"['Set3Rebel', 'Set3Starship']","[1100, 1980, 3564.0000000000005]","[10, 15, 23]","[2, 3, 5]",1,0.2,55,40,120,120,"[90, 150, 1000]"
10,"[3, 8, 26]",Set3Bard,"['Set3Astro', 'Set3Mystic']","[700, 1260, 2268]","[45, 68, 101]","[31, 48, 71]",3,0.7,25,25,0,90,"[5, 20, 90]"
10,"[2, 5, 17]",Set3Blitzcrank,"['Set3Chrono', 'Set3Brawler']","[750, 1350, 2430]","[65, 98, 146]","[36, 54, 80]",1,0.55,45,45,175,175,"[200, 300, 475]"
10,"[1, 3, 9]",Set3Caitlyn,"['Set3Chrono', 'Set3Sniper']","[500, 900, 1620]","[45, 68, 101]","[31, 48, 71]",5,0.7,20,20,20,110,"[750, 1125, 1750]"
10,"[3, 8, 26]",Set3Cassiopeia,"['Set3Battlecast', 'Set3Mystic']","[750, 1350, 2430]","[40, 60, 90]","[30, 45, 68]",2,0.75,35,35,0,30,"[700, 1050, 2000]"
10,"[2, 5, 17]",Set3Darius,"['Set3SpacePirate', 'Set3ManaReaver']","[750, 1350, 2430]","[60, 90, 135]","[39, 59, 88]",1,0.65,40,40,0,50,"[290, 435, 675]"
10,"[5, 14, 44]",Set3Ekko,"['Set3Cybernetic', 'Set3Infiltrator']","[850, 1530, 2754]","[60, 90, 135]","[54, 81, 122]",1,0.9,30,20,80,150,"[120, 175, 2000]"
10,"[3, 8, 26]",Set3Ezreal,"['Set3Chrono', 'Set3Blaster']","[650, 1170, 2106]","[55, 83, 124]","[41, 62, 93]",3,0.75,25,25,30,80,"[200, 300, 450]"
10,"[1, 3, 9]",Set3Fiora,"['Set3Cybernetic', 'Set3Blademaster']","[600, 1080, 1944.0000000000002]","[45, 68, 101]","[45, 68, 101]",1,1.0,35,35,0,85,"[200, 300, 450]"
10,"[4, 11, 35]",Set3Fizz,"['Set3MechPilot', 'Set3Infiltrator']","[800, 1440, 2592]","[60, 90, 135]","[51, 77, 115]",1,0.85,25,25,50,120,"[350, 525, 1100]"
10,"[5, 14, 44]",Set3Gangplank,"['Set3SpacePirate', 'Set3Demolitionist', 'Set3Mercenary']","[1000, 1800, 3240]","[60, 90, 135]","[60, 90, 135]",1,1.0,30,20,70,160,"[450, 675, 9001]"
10,"[4, 11, 35]",Set3Gnar,"['Set3Astro', 'Set3Brawler']","[900, 1620, 2916]","[65, 98, 146]","[52, 78, 117]",2,0.8,45,40,20,120,"[100, 200, 800]"
10,"[1, 3, 9]",Set3Graves,"['Set3SpacePirate', 'Set3Blaster']","[650, 1170, 2106]","[55, 83, 124]","[30, 46, 68]",1,0.55,35,35,30,80,"[160, 240, 360]"
10,"[1, 3, 9]",Set3Illaoi,"['Set3Battlecast', 'Set3Brawler']","[700, 1260, 2268]","[45, 68, 101]","[31, 48, 71]",1,0.7,40,40,40,80,"[125, 200, 325]"
10,"[4, 11, 35]",Set3Irelia,"['Set3Cybernetic', 'Set3Blademaster', 'Set3ManaReaver']","[900, 1620, 2916]","[80, 120, 180]","[68, 102, 153]",1,0.85,45,45,0,30,"[215, 215, 600]"
10,"[5, 14, 44]",Set3Janna,"['Set3StarGuardian', 'Set3Paragon']","[750, 1350, 2430]","[60, 90, 135]","[48, 72, 108]",4,0.8,25,20,20,100,"[80, 125, 500]"
10,"[1, 3, 9]",Set3JarvanIV,"['Set3DarkStar', 'Set3Protector']","[700, 1260, 2268]","[60, 90, 135]","[36, 54, 81]",1,0.6,40,40,60,100,"[55, 60, 65]"
10,"[3, 8, 26]",Set3Jayce,"['Set3SpacePirate', 'Set3Vanguard']","[800, 1440, 2592]","[60, 90, 135]","[42, 63, 95]",1,0.7,45,45,0,80,"[350, 525, 875]"
10,"[4, 11, 35]",Set3Jhin,"['Set3DarkStar', 'Set3Sniper']","[650, 1170, 2106]","[85, 128, 191]","[72, 109, 162]",5,0.85,25,25,0,0,"[324, 404, 4444]"
10,"[4, 11, 35]",Set3Jinx,"['Set3Rebel', 'Set3Blaster']","[600, 1080, 1944.0000000000002]","[75, 113, 169]","[60, 90, 135]",4,0.8,25,25,0,0,"[60, 85, 125]"
10,"[3, 8, 26]",Set3Karma,"['Set3DarkStar', 'Set3Mystic']","[650, 1170, 2106]","[50, 75, 113]","[33, 49, 73]",3,0.65,25,25,75,100,"[400, 475, 550]"
10,"[2, 5, 17]",Set3KogMaw,"['Set3Battlecast', 'Set3Blaster']","[550, 990, 1782.0000000000002]","[50, 75, 113]","[38, 56, 85]",4,0.75,25,25,0,30,"[2, 5, 3, 3, 5]"
10,"[1, 3, 9]",Set3Leona,"['Set3Cybernetic', 'Set3Vanguard']","[700, 1260, 2268]","[60, 90, 135]","[33, 50, 74]",1,0.55,40,40,40,80,"[45, 55, 65]"
10,"[2, 5, 17]",Set3Lucian,"['Set3Cybernetic', 'Set3Blaster']","[550, 990, 1782.0000000000002]","[55, 83, 124]","[41, 62, 93]",4,0.75,25,25,0,30,"[200, 300, 450]"
10,"[5, 14, 44]",Set3Lulu,"['Set3Celestial', 'Set3Mystic']","[800, 1440, 2592]","[45, 68, 101]","[36, 54, 81]",3,0.8,25,20,75,150,"[2, 3, 100]"
10,"[1, 3, 9]",Set3Malphite,"['Set3Rebel', 'Set3Brawler']","[700, 1260, 2268]","[70, 105, 158]","[39, 58, 87]",1,0.55,35,35,0,0,"[40, 45, 70]"
10,"[3, 8, 26]",Set3MasterYi,"['Set3Rebel', 'Set3Blademaster']","[850, 1530, 2754]","[55, 83, 124]","[47, 71, 105]",1,0.85,45,45,0,55,"[50, 75, 125]"
10,"[2, 5, 17]",Set3Mordekaiser,"['Set3DarkStar', 'Set3Vanguard']","[750, 1350, 2430]","[65, 98, 146]","[39, 59, 88]",1,0.6,45,45,0,90,"[400, 500, 600]"
10,"[2, 5, 17]",Set3Nautilus,"['Set3Astro', 'Set3Vanguard']","[750, 1350, 2430]","[70, 105, 158]","[46, 68, 103]",1,0.65,45,45,50,120,"[250, 375, 585]"
10,"[3, 8, 26]",Set3Neeko,"['Set3StarGuardian', 'Set3Protector']","[850, 1530, 2754]","[50, 75, 113]","[33, 49, 73]",2,0.65,45,45,35,110,"[150, 225, 375]"
10,"[1, 3, 9]",Set3Nocturne,"['Set3Battlecast', 'Set3Infiltrator']","[500, 900, 1620]","[50, 75, 113]","[38, 56, 85]",1,0.75,20,20,40,80,"[175, 265, 400]"
10,"[1, 3, 9]",Set3Poppy,"['Set3StarGuardian', 'Set3Vanguard']","[700, 1260, 2268]","[55, 83, 124]","[30, 46, 68]",1,0.55,40,40,30,75,"[125, 200, 300]"
10,"[2, 5, 17]",Set3Rakan,"['Set3Celestial', 'Set3Protector']","[650, 1170, 2106]","[45, 68, 101]","[31, 48, 71]",2,0.7,40,40,50,100,"[175, 275, 400]"
10,"[4, 11, 35]",Set3Riven,"['Set3Chrono', 'Set3Blademaster']","[950, 1710, 3078]","[70, 105, 158]","[60, 89, 134]",1,0.85,45,45,0,30,"[175, 250, 1000]"
10,"[3, 8, 26]",Set3Rumble,"['Set3MechPilot', 'Set3Demolitionist']","[850, 1530, 2754]","[50, 75, 113]","[35, 53, 79]",1,0.7,45,45,0,50,"[450, 675, 1125]"
10,"[3, 8, 26]",Set3Shaco,"['Set3DarkStar', 'Set3Infiltrator']","[650, 1170, 2106]","[65, 98, 146]","[52, 78, 117]",1,0.8,25,25,30,70,"[250, 250, 255]"
10,"[2, 5, 17]",Set3Shen,"['Set3Chrono', 'Set3Blademaster']","[800, 1440, 2592]","[70, 105, 158]","[49, 74, 111]",1,0.7,45,45,100,150,"[2, 5, 3, 5]"
10,"[4, 11, 35]",Set3Soraka,"['Set3StarGuardian', 'Set3Mystic']","[700, 1260, 2268]","[50, 75, 113]","[38, 56, 85]",3,0.75,25,25,50,120,"[250, 375, 20000]"
10,"[3, 8, 26]",Set3Syndra,"['Set3StarGuardian', 'Set3Sorcerer']","[650, 1170, 2106]","[45, 68, 101]","[31, 48, 71]",4,0.7,25,25,10,60,"[80, 120, 200]"
10,"[4, 11, 35]",Set3Teemo,"['Set3Astro', 'Set3Sniper']","[650, 1170, 2106]","[45, 68, 101]","[38, 58, 86]",5,0.85,25,25,0,60,"[125, 200, 550]"
10,"[5, 14, 44]",Set3Thresh,"['Set3Chrono', 'Set3ManaReaver']","[950, 1710, 3078]","[50, 75, 113]","[48, 71, 107]",2,0.95,55,40,50,90,"[25, 50, 200]"
10,"[1, 3, 9]",Set3TwistedFate,"['Set3Chrono', 'Set3Sorcerer']","[500, 900, 1620]","[45, 68, 101]","[31, 48, 71]",4,0.7,20,20,0,75,"[200, 300, 450]"
10,"[5, 14, 44]",Set3Urgot,"['Set3Battlecast', 'Set3Protector']","[950, 1710, 3078]","[80, 120, 180]","[56, 84, 126]",2,0.7,40,40,50,120,"[3, 2, 1]"
10,"[3, 8, 26]",Set3Vayne,"['Set3Cybernetic', 'Set3Sniper']","[650, 1170, 2106]","[60, 90, 135]","[48, 72, 108]",5,0.8,25,25,0,50,"[125, 185, 315]"
10,"[3, 8, 26]",Set3Vi,"['Set3Cybernetic', 'Set3Brawler']","[750, 1350, 2430]","[60, 90, 135]","[39, 59, 88]",1,0.65,45,40,70,140,"[1, 250, 375, 625]"
10,"[4, 11, 35]",Set3Viktor,"['Set3Battlecast', 'Set3Sorcerer']","[650, 1170, 2106]","[45, 68, 101]","[34, 51, 76]",4,0.75,25,25,0,60,"[8, 10, 35]"
10,"[4, 11, 35]",Set3MonkeyKing,"['Set3Chrono', 'Set3Vanguard']","[1000, 1800, 3240]","[50, 75, 113]","[38, 56, 85]",1,0.75,65,65,50,150,"[300, 450, 1500]"
10,"[1, 3, 9]",Set3Xayah,"['Set3Celestial', 'Set3Blademaster']","[500, 900, 1620]","[50, 75, 113]","[45, 68, 102]",3,0.9,20,20,0,60,"[100, 115, 130]"
10,"[5, 14, 44]",Set3Xerath,"['Set3DarkStar', 'Set3Sorcerer']","[700, 1260, 2268]","[60, 90, 135]","[54, 81, 122]",5,0.9,20,20,20,80,"[320, 440, 2500]"
10,"[2, 5, 17]",Set3XinZhao,"['Set3Celestial', 'Set3Protector']","[750, 1350, 2430]","[60, 90, 135]","[45, 68, 101]",1,0.75,45,35,0,60,"[225, 340, 525]"
10,"[2, 5, 17]",Set3Yasuo,"['Set3Rebel', 'Set3Blademaster']","[750, 1350, 2430]","[55, 83, 124]","[41, 62, 93]",1,0.75,40,40,0,80,"[4, 5, 6]"
10,"[2, 5, 17]",Set3Zed,"['Set3Rebel', 'Set3Infiltrator']","[700, 1260, 2268]","[50, 75, 113]","[38, 56, 85]",1,0.75,30,30,0,0,"[25, 25, 30]"
10,"[1, 3, 9]",Set3Ziggs,"['Set3Rebel', 'Set3Demolitionist']","[500, 900, 1620]","[45, 68, 101]","[31, 48, 71]",4,0.7,20,20,0,40,"[250, 375, 575]"
10,"[1, 3, 9]",Set3Zoe,"['Set3StarGuardian', 'Set3Sorcerer']","[500, 900, 1620]","[40, 60, 90]","[28, 42, 63]",4,0.7,20,20,40,80,"[175, 260, 400]"
11,"[2, 5, 17]",Aatrox,"['Ghostly', 'Inkshadow', 'Bruiser']","[700, 1260, 2268]","[55, 83, 124]","[39, 58, 87]",1,0.7,45,45,0,60,"[275, 415, 645]"
11,"[1, 3, 9]",Ahri,"['Fated', 'Arcanist']","[500, 900, 1620]","[30, 45, 68]","[23, 34, 51]",4,0.75,15,15,0,60,"[300, 450, 675]"
11,"[3, 8, 26]",Alune,"['Umbral', 'Invoker']","[650, 1170, 2106]","[55, 83, 124]","[41, 62, 93]",4,0.75,25,25,0,60,"[380, 570, 900]"
11,"[3, 8, 26]",Amumu,"['Porcelain', 'Warden']","[900, 1620, 2916]","[60, 90, 135]","[36, 54, 81]",1,0.6,50,50,40,80,"[250, 300, 375]"
11,"[4, 11, 35]",Annie,"['Fortune', 'Invoker']","[1000, 1800, 3240]","[55, 83, 124]","[36, 54, 81]",1,0.65,60,60,70,120,"[150, 225, 2000]"
11,"[3, 8, 26]",Aphelios,"['Fated', 'Sniper']","[650, 1170, 2106]","[60, 90, 135]","[45, 68, 101]",4,0.75,25,25,40,100,"[185, 185, 195]"
11,"[4, 11, 35]",Ashe,"['Porcelain', 'Sniper']","[850, 1530, 2754]","[70, 105, 158]","[56, 84, 126]",4,0.8,30,30,30,90,"[1, 1, 3]"
11,"[5, 14, 44]",Azir,"['Dryad', 'Invoker']","[900, 1620, 2916]","[45, 68, 101]","[38, 58, 86]",4,0.85,35,35,70,130,"[500, 750, 5000]"
11,"[3, 8, 26]",Bard,"['Mythic', 'Trickshot']","[650, 1170, 2106]","[54, 81, 122]","[43, 65, 98]",4,0.8,25,25,0,50,"[65, 65, 70]"
11,"[1, 3, 9]",Caitlyn,"['Ghostly', 'Sniper']","[500, 900, 1620]","[50, 75, 113]","[35, 53, 79]",4,0.7,15,15,0,105,"[100, 150, 225]"
11,"[1, 3, 9]",ChoGath,"['Mythic', 'Behemoth']","[650, 1170, 2106]","[50, 75, 113]","[28, 41, 62]",1,0.55,40,40,40,90,"[200, 300, 450]"
11,"[1, 3, 9]",Darius,"['Umbral', 'Duelist']","[650, 1170, 2106]","[40, 60, 90]","[28, 42, 63]",1,0.7,40,40,0,30,"[190, 285, 450]"
11,"[3, 8, 26]",Diana,"['Dragonlord', 'Sage']","[900, 1620, 2916]","[50, 75, 113]","[40, 60, 90]",1,0.8,55,55,50,100,"[90, 135, 220]"
11,"[0, -1, -1]",FortuneProp,[],"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0.0,0,0,0,0,
11,"[1, 3, 9]",Kobuko,"['Fortune', 'Bruiser']","[600, 1080, 1944.0000000000002]","[65, 98, 146]","[39, 59, 88]",1,0.6,30,30,30,70,"[350, 400, 475]"
11,"[4, 11, 35]",Galio,"['Storyweaver', 'Bruiser']","[1150, 2070, 3726.0000000000005]","[60, 90, 135]","[36, 54, 81]",1,0.6,60,60,70,120,"[100, 150, 1800]"
11,"[1, 3, 9]",Garen,"['Storyweaver', 'Warden']","[600, 1080, 1944.0000000000002]","[55, 83, 124]","[33, 50, 74]",1,0.6,40,40,30,80,"[275, 325, 375]"
11,"[2, 5, 17]",Gnar,"['Dryad', 'Warden']","[700, 1260, 2268]","[60, 90, 135]","[42, 63, 95]",1,0.7,45,45,10,60,"[310, 310, 320]"
11,"[5, 14, 44]",Hwei,"['Mythic', 'Artist']","[900, 1620, 2916]","[50, 75, 113]","[40, 60, 90]",4,0.8,40,40,30,105,"[40, 60, 1000]"
11,"[3, 8, 26]",Illaoi,"['Ghostly', 'Arcanist', 'Warden']","[900, 1620, 2916]","[50, 75, 113]","[30, 45, 68]",1,0.6,50,50,30,90,"[325, 400, 500]"
11,"[5, 14, 44]",Irelia,"['Storyweaver', 'Duelist']","[900, 1620, 2916]","[80, 120, 180]","[72, 108, 162]",7,0.9,40,40,0,8,"[150, 150, 700]"
11,"[2, 5, 17]",Janna,"['Dragonlord', 'Invoker']","[600, 1080, 1944.0000000000002]","[40, 60, 90]","[30, 45, 68]",4,0.75,20,20,25,75,"[120, 150, 200]"
11,"[1, 3, 9]",Jax,"['Inkshadow', 'Warden']","[650, 1170, 2106]","[45, 68, 101]","[29, 44, 66]",1,0.65,40,40,20,60,"[100, 150, 225]"
11,"[4, 11, 35]",Kaisa,"['Inkshadow', 'Trickshot']","[850, 1530, 2754]","[75, 113, 169]","[64, 96, 144]",4,0.85,30,30,20,75,"[40, 40, 100]"
11,"[0, -1, -1]",Kayle,[],"[450, 810, 1458]","[30, 45, 68]","[21, 31, 48]",5,0.7,25,25,0,100,"[15, 35, 45, 90]"
11,"[4, 11, 35]",Kayn,"['Ghostly', 'Reaper']","[1150, 2070, 3726.0000000000005]","[80, 120, 180]","[72, 108, 162]",1,0.9,55,55,0,60,"[400, 400, 1000]"
11,"[1, 3, 9]",Khazix,"['Heavenly', 'Reaper']","[600, 1080, 1944.0000000000002]","[50, 75, 113]","[38, 56, 85]",1,0.75,35,35,0,40,"[20, 30, 45]"
11,"[2, 5, 17]",Kindred,"['Dryad', 'Fated', 'Reaper']","[550, 990, 1782.0000000000002]","[40, 60, 90]","[28, 42, 63]",4,0.7,20,20,0,30,"[135, 200, 300]"
11,"[1, 3, 9]",KogMaw,"['Mythic', 'Invoker', 'Sniper']","[500, 900, 1620]","[30, 45, 68]","[21, 31, 48]",3,0.7,15,15,0,30,"[160, 240, 335]"
11,"[4, 11, 35]",LeeSin,"['Dragonlord', 'Duelist']","[1100, 1980, 3564.0000000000005]","[75, 113, 169]","[64, 96, 144]",1,0.85,55,55,40,100,"[450, 450, 900]"
11,"[4, 11, 35]",Lillia,"['Mythic', 'Invoker']","[900, 1620, 2916]","[45, 68, 101]","[34, 51, 76]",4,0.75,30,30,0,50,"[240, 360, 900]"
11,"[5, 14, 44]",Lissandra,"['Porcelain', 'Arcanist']","[1100, 1980, 3564.0000000000005]","[50, 75, 113]","[40, 60, 90]",2,0.8,55,55,45,105,"[1, 1, 15]"
11,"[2, 5, 17]",Lux,"['Porcelain', 'Arcanist']","[550, 990, 1782.0000000000002]","[40, 60, 90]","[28, 42, 63]",4,0.7,20,20,15,75,"[240, 360, 560]"
11,"[1, 3, 9]",Malphite,"['Heavenly', 'Behemoth']","[650, 1170, 2106]","[50, 75, 113]","[33, 49, 73]",1,0.65,40,40,40,80,"[75, 90, 110]"
11,"[4, 11, 35]",Morgana,"['Ghostly', 'Sage']","[950, 1710, 3078]","[40, 60, 90]","[32, 48, 72]",4,0.8,40,40,0,60,"[265, 400, 2000]"
11,"[4, 11, 35]",Nautilus,"['Mythic', 'Warden']","[1100, 1980, 3564.0000000000005]","[70, 105, 158]","[42, 63, 95]",1,0.6,60,60,60,170,"[150, 225, 1000]"
11,"[2, 5, 17]",Neeko,"['Heavenly', 'Mythic', 'Arcanist']","[800, 1440, 2592]","[45, 68, 101]","[29, 44, 66]",1,0.65,45,45,40,80,"[30, 30, 35]"
11,"[4, 11, 35]",Ornn,"['Dryad', 'Behemoth']","[1100, 1980, 3564.0000000000005]","[60, 90, 135]","[36, 54, 81]",1,0.6,60,60,80,130,"[300, 350, 1200]"
11,"[2, 5, 17]",Qiyana,"['Heavenly', 'Duelist']","[700, 1260, 2268]","[50, 75, 113]","[40, 60, 90]",1,0.8,35,35,0,20,"[1, 20, 30, 45]"
11,"[5, 14, 44]",Rakan,"['Dragonlord', 'Lovers', 'Altruist']","[1200, 2160, 3888.0000000000005]","[60, 90, 135]","[51, 77, 115]",2,0.85,60,60,30,90,"[185, 275, 2000]"
11,"[1, 3, 9]",RekSai,"['Dryad', 'Bruiser']","[650, 1170, 2106]","[50, 75, 113]","[28, 41, 62]",1,0.55,45,45,40,80,"[70, 90, 120]"
11,"[2, 5, 17]",Riven,"['Storyweaver', 'Bruiser', 'Altruist']","[700, 1260, 2268]","[55, 83, 124]","[41, 62, 93]",1,0.75,40,40,0,20,"[200, 200, 215]"
11,"[2, 5, 17]",Senna,"['Inkshadow', 'Sniper']","[600, 1080, 1944.0000000000002]","[55, 83, 124]","[41, 62, 93]",4,0.75,20,20,20,75,"[245, 245, 260]"
11,"[5, 14, 44]",Sett,"['Fated', 'Umbral', 'Warden']","[1200, 2160, 3888.0000000000005]","[65, 98, 146]","[55, 83, 124]",1,0.85,70,70,80,160,"[1, 270, 270, 9001]"
11,"[2, 5, 17]",Shen,"['Ghostly', 'Behemoth']","[800, 1440, 2592]","[55, 83, 124]","[36, 54, 81]",1,0.65,45,45,25,75,"[40, 50, 70]"
11,"[1, 3, 9]",Sivir,"['Storyweaver', 'Trickshot']","[500, 900, 1620]","[55, 83, 124]","[39, 58, 87]",4,0.7,15,15,0,50,"[95, 95, 110]"
11,"[3, 8, 26]",Soraka,"['Heavenly', 'Altruist']","[650, 1170, 2106]","[40, 60, 90]","[30, 45, 68]",4,0.75,25,25,0,60,"[260, 390, 650]"
11,"[4, 11, 35]",Sylas,"['Umbral', 'Bruiser']","[1100, 1980, 3564.0000000000005]","[50, 75, 113]","[43, 64, 96]",1,0.85,50,50,0,40,"[200, 300, 1200]"
11,"[4, 11, 35]",Syndra,"['Fated', 'Arcanist']","[900, 1620, 2916]","[45, 68, 101]","[34, 51, 76]",4,0.75,30,30,0,30,"[45, 70, 180]"
11,"[3, 8, 26]",TahmKench,"['Mythic', 'Bruiser']","[850, 1530, 2754]","[60, 90, 135]","[36, 54, 81]",1,0.6,45,45,40,100,"[300, 450, 700]"
11,"[2, 5, 17]",Teemo,"['Fortune', 'Trickshot']","[550, 990, 1782.0000000000002]","[40, 60, 90]","[28, 42, 63]",4,0.7,20,20,0,30,"[400, 600, 1150]"
11,"[3, 8, 26]",Thresh,"['Fated', 'Behemoth']","[900, 1620, 2916]","[75, 113, 169]","[38, 57, 85]",2,0.5,50,50,30,90,"[360, 400, 450]"
11,"[3, 8, 26]",Tristana,"['Fortune', 'Duelist']","[700, 1260, 2268]","[60, 90, 135]","[45, 68, 101]",4,0.75,25,25,40,100,"[40, 40, 50]"
11,"[5, 14, 44]",Udyr,"['Inkshadow', 'Behemoth', 'SpiritWalker']","[1050, 1890, 3402]","[50, 75, 113]","[48, 71, 107]",1,0.95,50,50,30,90,"[300, 375, 3000]"
11,"[3, 8, 26]",Volibear,"['Inkshadow', 'Duelist']","[900, 1620, 2916]","[45, 68, 101]","[36, 54, 81]",1,0.8,50,50,10,60,"[150, 180, 240]"
11,"[5, 14, 44]",MonkeyKing,"['Heavenly', 'Great', 'Sage']","[1200, 2160, 3888.0000000000005]","[80, 120, 180]","[72, 108, 162]",1,0.9,65,65,0,30,"[300, 300, 900]"
11,"[5, 14, 44]",Xayah,"['Dragonlord', 'Lovers', 'Trickshot']","[900, 1620, 2916]","[80, 120, 180]","[72, 108, 162]",4,0.9,40,40,30,100,"[70, 70, 500]"
11,"[5, 14, 44]",XayahRakan,"['Dragonlord', 'Lovers', 'Altruist', 'Trickshot']","[800, 1440, 2592]","[10, 15, 23]","[8, 12, 18]",1,0.8,1,20,0,100,
11,"[1, 3, 9]",Yasuo,"['Fated', 'Duelist']","[600, 1080, 1944.0000000000002]","[35, 53, 79]","[26, 40, 59]",1,0.75,45,45,0,70,"[30, 45, 70, 30, 45, 70]"
11,"[3, 8, 26]",Yone,"['Umbral', 'Reaper']","[800, 1440, 2592]","[64, 96, 144]","[58, 86, 130]",1,0.9,50,50,10,70,"[250, 300, 375]"
11,"[2, 5, 17]",Yorick,"['Umbral', 'Behemoth']","[800, 1440, 2592]","[60, 90, 135]","[36, 54, 81]",1,0.6,50,50,40,80,"[300, 360, 420]"
11,"[3, 8, 26]",Zoe,"['Fortune', 'Storyweaver', 'Arcanist']","[650, 1170, 2106]","[45, 68, 101]","[34, 51, 76]",4,0.75,25,25,0,60,"[1, 280, 420, 650]"
11,"[2, 5, 17]",Zyra,"['Storyweaver', 'Sage']","[600, 1080, 1944.0000000000002]","[40, 60, 90]","[30, 45, 68]",4,0.75,20,20,30,75,"[95, 140, 220]"
11,"[0, -1, -1]",TFTEvent5YRSuperMech,[],"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",1,0.85,70,70,0,200,"[1, 400]"
11,"[0, -1, -1]",Nomsy,[],"[300, 540, 972.0000000000001]","[0, 0, 0]","[0, 0, 0]",4,0.8,0,0,40,90,"[130, 170, 210, 250]"
11,"[5, 14, 44]",TFTEvent5YRVeigar,['YordleLord'],"[800, 1440, 2592]","[45, 68, 101]","[38, 58, 86]",4,0.85,25,25,0,75,"[20, 30, 99]"
11,"[0, -1, -1]",Sentinel,[],"[600, 1080, 1944.0000000000002]","[65, 98, 146]","[36, 54, 80]",1,0.55,35,35,30,100,"[335, 500, 750]"
11,"[0, -1, -1]",Dummy,[],"[625, 1125, 2025.0000000000002]","[50, 75, 113]","[10, 15, 23]",0,0.2,30,30,0,0,
11,"[0, -1, -1]",Voidspawn,[],"[1000, 1800, 3240]","[80, 120, 180]","[60, 90, 135]",1,0.75,30,30,0,0,
12,"[0, -1, -1]",Set5ApexTurret,[],"[800, 1440, 2592]","[40, 60, 90]","[30, 45, 68]",10,0.75,60,60,0,100,"[185, 275, 4000]"
12,"[2, 5, 17]",Ahri,"['Arcana', 'Scholar']","[550, 990, 1782.0000000000002]","[35, 53, 79]","[26, 40, 59]",4,0.75,20,20,0,35,"[230, 345, 520, 670]"
12,"[2, 5, 17]",Akali,"['Pyro', 'Multistriker', 'Warrior']","[700, 1260, 2268]","[65, 98, 146]","[49, 74, 110]",1,0.75,45,45,0,60,"[280, 280, 280]"
12,"[1, 3, 9]",Ashe,"['Eldritch', 'Multistriker']","[450, 810, 1458]","[50, 75, 113]","[35, 53, 79]",4,0.7,15,15,40,75,"[5, 8, 12]"
12,"[3, 8, 26]",Bard,"['Sugarcraft', 'Preserver', 'Scholar']","[700, 1260, 2268]","[40, 60, 90]","[30, 45, 68]",4,0.75,25,25,30,80,"[105, 160, 245]"
12,"[1, 3, 9]",Blitzcrank,"['Honeymancy', 'Vanguard']","[650, 1170, 2106]","[65, 98, 146]","[36, 54, 80]",1,0.55,40,40,40,90,"[200, 225, 250, 15]"
